Channel Name, Longitude, Direction
ESPN 4 América Latina, 55.5, W
ESPN 4 Argentina, 55.5, W
ESPN 5 América Latina, 55.5, W
ESPN 5 Chile, 55.5, W
ESPN Africa, 55.5, W
ESPN Argentina, 55.5, W
ESPN Premium Argentina, 55.5, W
ESPN US, 55.5, W
ESPNU, 55.5, W
Eurochannel, 55.5, W
EuroNews Español, 55.5, W
Exa FM Costa Rica, 55.5, W
FFAA TV, 55.5, W
Fiesta, 55.5, W
Flix East, 55.5, W
Flix West, 55.5, W
Food Network East, 55.5, W
Fox News Channel, 55.5, W
Fox Sports 2 Argentina, 55.5, W
Fox Sports 3 Argentina, 55.5, W
FX Andina, 55.5, W
FX Sur, 55.5, W
Galaxia, 55.5, W
Galaxia, 55.5, W
Garuda TV, 55.5, W
Gemini Comedy, 55.5, W
Gemini Life, 55.5, W
Gemini Movies, 55.5, W
Gemini Music, 55.5, W
Gemini TV, 55.5, W
Gemini TV, 55.5, W
Globo Internacional, 55.5, W
GMA Life TV, 55.5, W
GMA News TV, 55.5, W
GMA Pinoy TV USA & Canada, 55.5, W
Golden Edge, 55.5, W
Golden Latinoamérica, 55.5, W
Golf Channel Latin America, 55.5, W
Grace TV, 55.5, W
GTV, 55.5, W
Guangxi Finance Radio, 55.5, W
Guangxi Foreign Radio, 55.5, W
Guangxi Life Radio, 55.5, W
Guangxi People's Radio, 55.5, W
Guangxi Traffic Radio, 55.5, W
HBO + Latinoamérica, 55.5, W
HBO 2 Latinoamérica, 55.5, W
HBO Family Latinoamérica, 55.5, W
HBO HD Latinoamérica, 55.5, W
HBO Latinoamérica, 55.5, W
HBO Mundi Latinoamérica, 55.5, W
HBO Pop Latinoamérica, 55.5, W
HBO Signature Latinoamérica, 55.5, W
HBO Xtreme Latinoamérica, 55.5, W
HGTV East, 55.5, W
HGTV Latinoamérica, 55.5, W
Hindu Dharmam, 55.5, W
Hip Hip Horee!, 55.5, W
HLN International, 55.5, W
Horee!, 55.5, W
HTV, 55.5, W
Igreja Cristã Maranata, 55.5, W
ILove, 55.5, W
Indosiar, 55.5, W
INews, 55.5, W
Inultra, 55.5, W
Investigation Discovery India, 55.5, W
IP Noticias, 55.5, W
Isai Aruvi, 55.5, W
ITV, 55.5, W
Joya, 55.5, W
Kairali Arabia, 55.5, W
Kairali News, 55.5, W
Kairali TV, 55.5, W
Kalaignar Murasu TV, 55.5, W
Kalaignar Seithigal, 55.5, W
Kalaignar TV, 55.5, W
Kappa TV, 55.5, W
KCBS, 55.5, W
Kix Africa, 55.5, W
Kochu TV, 55.5, W
Korean Central TV, 55.5, W
KTV, 55.5, W
KTV, 55.5, W
Kushi TV, 55.5, W
La Mejor FM Costa Rica, 55.5, W
La Red AM 910, 55.5, W
Lanthung TV, 55.5, W
Las Estrellas Latinoamérica, 55.5, W
Las Estrellas Latinoamérica, 55.5, W
Las Estrellas México, 55.5, W
Love Nature, 55.5, W
M Tunes +, 55.5, W
Madha TV, 55.5, W
Magic FM, 55.5, W
Makkal TV, 55.5, W
Malai Murasu TV, 55.5, W
Malar TV, 55.5, W
Mathrubhumi News, 55.5, W
MATV Film, 55.5, W
MBC 2, 55.5, W
MBC Action, 55.5, W
MBC Max, 55.5, W
Metro, 55.5, W
Metro TV, 55.5, W
Mirror Channel, 55.5, W
MNC TV, 55.5, W
Momentos Reloj, 55.5, W
Monumental, 55.5, W
Moon TV, 55.5, W
Motortrend, 55.5, W
MTA 3 Al-Arabia, 55.5, W
MV Mall Living, 55.5, W
National Geographic Panregional, 55.5, W
National Geographic Sur, 55.5, W
National Geographic Wild South Africa, 55.5, W
Nativa FM São Paulo, 55.5, W
New Brasil, 55.5, W
News 7 Tamil, 55.5, W
News J, 55.5, W
News Malayalam 24x7, 55.5, W
Nex Football, 55.5, W
Nex Football 4, 55.5, W
Nickelodeon East, 55.5, W
Nina TV English, 55.5, W
Nossa Rádio, 55.5, W
Nuestra Vision, 55.5, W
Once México, 55.5, W
Oto Shopping 3, 55.5, W
Outdoor Channel International, 55.5, W
Paraguay TV, 55.5, W
PFC Internacional, 55.5, W
PFC Internacional, 55.5, W
Phoenix Chinese Channel, 55.5, W
Phoenix Hong Kong, 55.5, W
Phoenix InfoNews Channel, 55.5, W
Phoenix Movies Channel, 55.5, W
Play FM, 55.5, W
Pogo, 55.5, W
Prasar Bharati News Services, 55.5, W
Prende y Aprende, 55.5, W
Public Movies, 55.5, W
Public Music, 55.5, W
Public TV, 55.5, W
Puthiya Thalaimurai, 55.5, W
Quiero Musica en mi Idioma, 55.5, W
Rádio Band News FM São Paulo, 55.5, W
Rádio Bandeirantes AM, 55.5, W
Radio Disney 101.1, 55.5, W
Radio Ranchera, 55.5, W
Rádio Relógio, 55.5, W
Radio Sonora, 55.5, W
Radyo Pilipinas 1, 55.5, W
Rai Italia Nord America, 55.5, W
RCTI, 55.5, W
RDP Internacional, 55.5, W
Rede Clube, 55.5, W
Rede CNT Satélite, 55.5, W
Rede Internacional de TV, 55.5, W
Rede Século 21, 55.5, W
Rede Século 21 Educa, 55.5, W
Rede TV! Rondônia, 55.5, W
RQP Bolivia, 55.5, W
RTL Deutschland, 55.5, W
RTP Internacional América, 55.5, W
RTS, 55.5, W
Ruktae TV 53, 55.5, W
Sabor & Arte, 55.5, W
Sai TV, 55.5, W
Sairam TV, 55.5, W
Sankara TV, 55.5, W
Sansad TV, 55.5, W
SCTV, 55.5, W
SEA Today, 55.5, W
SEC Network, 55.5, W
SET India, 55.5, W
Sexprivé, 55.5, W
Shandong Education TV, 55.5, W
Shenzhen TV, 55.5, W
Sho x Bet East, 55.5, W
Sho x Bet West, 55.5, W
Shop Channel Thailand, 55.5, W
Showtime 2 East, 55.5, W
Showtime 2 West, 55.5, W
Showtime East, 55.5, W
Showtime Extreme East, 55.5, W
Showtime Extreme West, 55.5, W
Showtime Family Zone East, 55.5, W
Showtime Family Zone West, 55.5, W
Showtime Next East, 55.5, W
Showtime Next West, 55.5, W
Showtime Showcase East, 55.5, W
Showtime Showcase West, 55.5, W
Showtime West, 55.5, W
Showtime Women East, 55.5, W
Showtime Women West, 55.5, W
Silk Way, 55.5, W
Sinema Zetu, 55.5, W
Sirippoli, 55.5, W
Sony BBC Earth, 55.5, W
Sony Max India, 55.5, W
Sony Pix, 55.5, W
Sony Pix South Asia, 55.5, W
Sony SAB India, 55.5, W
Sony Sports Ten 1, 55.5, W
Sony Sports Ten 2, 55.5, W
Sony Sports Ten 3, 55.5, W
Sony Sports Ten 5, 55.5, W
Sony Yay!, 55.5, W
Space Brasil, 55.5, W
Space Latinoamérica, 55.5, W
Space Sur, 55.5, W
Space Sur, 55.5, W
SportsMax, 55.5, W
SportsMax 2 Norte, 55.5, W
SpoTV 2 Asia, 55.5, W
SpoTV Asia, 55.5, W
Star Channel Andino, 55.5, W
Star Channel Argentina, 55.5, W
Star Channel Central, 55.5, W
Star Channel Chile, 55.5, W
Star Channel Perú, 55.5, W
Star Gold Middle East, 55.5, W
Stingray CMusic, 55.5, W
Sun Bangla, 55.5, W
Sun Bangla, 55.5, W
Sun Life, 55.5, W
Sun Marathi, 55.5, W
Sun Marathi, 55.5, W
Sun Music, 55.5, W
Sun Music, 55.5, W
Sun Neo, 55.5, W
Sun News, 55.5, W
Sun TV, 55.5, W
Sun TV, 55.5, W
Sun TV, 55.5, W
Surya Comedy, 55.5, W
Surya Movies, 55.5, W
Surya Music, 55.5, W
Surya TV, 55.5, W
Tamilan TV, 55.5, W
TBS West, 55.5, W
TCM América Latina, 55.5, W
TCM Argentina, 55.5, W
TCM Canada, 55.5, W
TCM US, 55.5, W
TeleCentro, 55.5, W
TeleHit, 55.5, W
Telehit Música, 55.5, W
Telemundo Internacional, 55.5, W
Telemundo Internacional Centroamérica, 55.5, W
Telemundo Internacional Sur, 55.5, W
Telemundo Internacional Venezuela, 55.5, W
TeleOnce, 55.5, W
Telesur, 55.5, W
Televisiete, 55.5, W
Ten Cricket, 55.5, W
Ten Sports Pakistan, 55.5, W
Terraviva, 55.5, W
The Israeli Network, 55.5, W
The Movie Channel East, 55.5, W
The Movie Channel West, 55.5, W
The Movie Channel Xtra East, 55.5, W
The Movie Channel Xtra West, 55.5, W
Tigo Sports, 55.5, W
Tigo Sports +, 55.5, W
TLC HD India, 55.5, W
TLC India, 55.5, W
TLC Latinoamérica, 55.5, W
TLN Network, 55.5, W
TLN Network, 55.5, W
Tlnovelas América, 55.5, W
TN, 55.5, W
TN 23, 55.5, W
TN8, 55.5, W
TNBC, 55.5, W
TNT Argentina, 55.5, W
TNT Brasil, 55.5, W
TNT Sports Argentina, 55.5, W
TNT Venezuela, 55.5, W
TNT West, 55.5, W
Tooncast, 55.5, W
Top News, 55.5, W
Trace Brasil, 55.5, W
Trace Mziki, 55.5, W
Trace Sport Stars, 55.5, W
Trace Sport Stars, 55.5, W
Trans 7, 55.5, W
Trans TV, 55.5, W
Travel Channel East, 55.5, W
TreceVision, 55.5, W
Tropicálida, 55.5, W
Tru TV West, 55.5, W
True Select, 55.5, W
True Shopping, 55.5, W
TUDN Centro, 55.5, W
TV 5 Kannada, 55.5, W
TV 5 News, 55.5, W
TV Alvorada, 55.5, W
TV Assembleia Legislativa do Estado de Mato Grosso, 55.5, W
TV Cámara, 55.5, W
TV Centro América Rondonópolis, 55.5, W
TV Centro América Sinop, 55.5, W
TV Direct 2, 55.5, W
TV Direct 9, 55.5, W
TV Morena Ponta Porã, 55.5, W
TV Verdade, 55.5, W
TVB Xing He, 55.5, W
TVC, 55.5, W
TVC, 55.5, W
TVE Internacional América, 55.5, W
TVN Asia, 55.5, W
TVN Movies, 55.5, W
TVN Movies Pinoy, 55.5, W
TVN Premium, 55.5, W
TVN Premium Indonesia, 55.5, W
TVRI Nasional, 55.5, W
TVRI Sport, 55.5, W
TVRI World, 55.5, W
TyC Sports, 55.5, W
TyC Sports Estados Unidos, 55.5, W
TyC Sports Latinoamérica, 55.5, W
U FM Radio, 55.5, W
Udaya Comedy, 55.5, W
Udaya Movies, 55.5, W
Udaya Music, 55.5, W
Udaya TV, 55.5, W
Umm TV, 55.5, W
Univisión Latinoamérica, 55.5, W
UTV, 55.5, W
Vasanth TV, 55.5, W
Vendhar TV, 55.5, W
Voice of Korea, 55.5, W
Volver, 55.5, W
Wasafi TV, 55.5, W
We, 55.5, W
Win Sports, 55.5, W
Win TV, 55.5, W
Wisdom TV, 55.5, W
WPCH-TV, 55.5, W
Xinjiang City FM 929, 55.5, W
Xinjiang People's Radio, 55.5, W
Xinjiang People's Radio Comprehensive, 55.5, W
Xinjiang People's Radio Khazak, 55.5, W
Xinjiang People's Radio Uygur, 55.5, W
Xinjiang TV 1, 55.5, W
Xinjiang TV 12, 55.5, W
Xinjiang TV 2, 55.5, W
Xinjiang TV 3, 55.5, W
Xinjiang TV 4, 55.5, W
Xinjiang TV 5, 55.5, W
Xinjiang TV 8, 55.5, W
Xinjiang TV 9, 55.5, W
XJBS 949 Communications Radio, 55.5, W
Yunnan Lancang-Mekong International Channel, 55.5, W
ZBC 2, 55.5, W
Zee Bioskop, 55.5, W
Zeta FM, 55.5, W
ZooMoo Asia, 55.5, W
ZooMoo Latinoamérica, 55.5, W
1 Music, 34.5, W
123 TV, 34.5, W
13ème Rue, 34.5, W
6ter, 34.5, W
A Plus TV, 34.5, W
A+, 34.5, W
AB 1, 34.5, W
ABC News, 34.5, W
Action, 34.5, W
Addis FM 96.3, 34.5, W
AFN Music Service 1, 34.5, W
AFN Music Service 2, 34.5, W
AFN News, 34.5, W
AFN Prime Atlantic, 34.5, W
AFN Sports, 34.5, W
AFN Sports 2, 34.5, W
AFN The Eagle Atlantic, 34.5, W
AFN The Voice, 34.5, W
African Movie Net, 34.5, W
AfroSport TV, 34.5, W
Ahadu Radio, 34.5, W
AIT International, 34.5, W
Alba TV, 34.5, W
Alizés, 34.5, W
Amé 47, 34.5, W
Amhara TV, 34.5, W
Amhara TV, 34.5, W
Animaux, 34.5, W
Antena Zagreb, 34.5, W
Aqtóbe, 34.5, W
Arena Sport 7 Hrvatska, 34.5, W
ARTE Français, 34.5, W
ARTS TV, 34.5, W
As-Sunnah TV, 34.5, W
Asamblea Nacional TV, 34.5, W
Australian Comedy & Drama Channel, 34.5, W
Automoto la chaîne, 34.5, W
Ávila TV, 34.5, W
Awa TV, 34.5, W
Balageru TV, 34.5, W
Balanzan TV, 34.5, W
BBC HD, 34.5, W
BBC News, 34.5, W
BBC News Americas, 34.5, W
Bblack! Caribbean, 34.5, W
BeIn Sports 1 France, 34.5, W
BeIn Sports 1 France, 34.5, W
BeIn Sports 2 France, 34.5, W
BeIn Sports 2 France, 34.5, W
BeIn Sports 3 France, 34.5, W
BeIn Sports Max 3 France, 34.5, W
BeIn Sports Max 4 France, 34.5, W
BeIn Sports Max 5 France, 34.5, W
Bel Radio Guadeloupe, 34.5, W
Bèlèdougou TV, 34.5, W
BFM Business Radio, 34.5, W
BFM TV, 34.5, W
Bisrat TV, 34.5, W
Bolivia TV 7.1, 34.5, W
Boomerang France, 34.5, W
Bravo!, 34.5, W
Brazzers TV Europe, 34.5, W
Brekete Family TV, 34.5, W
C News, 34.5, W
C Star, 34.5, W
C8, 34.5, W
Canal + Caraïbes, 34.5, W
Canal + Cinéma France, 34.5, W
Canal + Kids, 34.5, W
Canal + Séries France, 34.5, W
Canal + Sport France, 34.5, W
Canal 10, 34.5, W
Canal 11, 34.5, W
Canal 22 Nacional, 34.5, W
Canal 24 Horas, 34.5, W
Canal 25, 34.5, W
Canal 9, 34.5, W
Canal Clave, 34.5, W
Canal Habana, 34.5, W
Canal I, 34.5, W
Canal Iberoamericano, 34.5, W
Canal J, 34.5, W
Cartoonito France, 34.5, W
CCI Channel, 34.5, W
CCTV 4 Europe, 34.5, W
CGTN Español, 34.5, W
Channels TV, 34.5, W
Chérie FM, 34.5, W
Chérie FM, 34.5, W
Cherifla TV, 34.5, W
Cine + Classic, 34.5, W
Cine + Club, 34.5, W
Cine + Émotion, 34.5, W
Cine + Famiz, 34.5, W
Cine + Frisson, 34.5, W
Cine + Premier, 34.5, W
CMC TV, 34.5, W
CNBC Africa, 34.5, W
CNBC US, 34.5, W
CNN International Europe, 34.5, W
CNN International Latin America, 34.5, W
Colombeia TV, 34.5, W
Color Visión 9, 34.5, W
Comédie +, 34.5, W
Comedy Central France, 34.5, W
Conciencia TV, 34.5, W
Correct TV, 34.5, W
Cubavisión Internacional, 34.5, W
Cuisines, 34.5, W
Da Vinci, 34.5, W
Debub FM, 34.5, W
Debub TV, 34.5, W
Discovery Channel France, 34.5, W
Disney Channel France, 34.5, W
Disney Junior France, 34.5, W
Disney+ France, 34.5, W
Dorcel TV, 34.5, W
Dorcel TV, 34.5, W
Dorcel TV Africa, 34.5, W
DTV, 34.5, W
E! France, 34.5, W
EBC Radio 104.7, 34.5, W
EBS, 34.5, W
ECF TV, 34.5, W
Ecuavisa, 34.5, W
Elshaddai TV Network, 34.5, W
English Club TV, 34.5, W
Enter ZG, 34.5, W
Equidia, 34.5, W
Equidia, 34.5, W
ESPN 2 Caribbean, 34.5, W
ESPN Caribbean, 34.5, W
Ethiopia Orthodox TV, 34.5, W
ETV, 34.5, W
ETV News, 34.5, W
Europe 1, 34.5, W
Eurosport 1, 34.5, W
Eurosport 2, 34.5, W
EWTN España - Latinoamérica, 34.5, W
Extreme Sports Channel, 34.5, W
Fana FM, 34.5, W
Fana TV, 34.5, W
FM Bahir Dar 96.9, 34.5, W
Food Network East, 34.5, W
Fox News Channel, 34.5, W
France 2, 34.5, W
France 24 Français, 34.5, W
France 3, 34.5, W
France 4, 34.5, W
France 5, 34.5, W
France Inter, 34.5, W
Franceinfo:, 34.5, W
Galaxy TV, 34.5, W
Gamavisión, 34.5, W
Game One, 34.5, W
Game One, 34.5, W
GET TV, 34.5, W
Globo News, 34.5, W
Globovisión, 34.5, W
Glory of God TV, 34.5, W
Golf +, 34.5, W
Graphé TV, 34.5, W
Guadeloupe 1ère, 34.5, W
Guadeloupe 1ère Radio, 34.5, W
Gulli, 34.5, W
Gulli, 34.5, W
Guyane 1ère, 34.5, W
Guyane 1ère Radio, 34.5, W
Haiti Sports TV 1, 34.5, W
Haiti Sports TV 2, 34.5, W
Happy FM, 34.5, W
Harima TV, 34.5, W
HBO Caribbean, 34.5, W
HBO Family Latinoamérica, 34.5, W
HBO Xtreme Latinoamérica, 34.5, W
HCH, 34.5, W
HGTV East, 34.5, W
Hispan TV, 34.5, W
History Europe, 34.5, W
HRT 1, 34.5, W
HRT 2, 34.5, W
InfoSport +, 34.5, W
IOTV, 34.5, W
Jazz Radio, 34.5, W
Jazz Radio, 34.5, W
JBN TV, 34.5, W
Joliba FM, 34.5, W
Kana TV, 34.5, W
Kennis Music Channel, 34.5, W
KMT, 34.5, W
KTO, 34.5, W
KTV, 34.5, W
KTV Guyane, 34.5, W
L'Équipe, 34.5, W
La Radio del Sur, 34.5, W
Latina, 34.5, W
LCI, 34.5, W
LCI, 34.5, W
LCP TNT, 34.5, W
Liberty TV, 34.5, W
LN247, 34.5, W
Loud Silence TV, 34.5, W
Ludikids, 34.5, W
M Radio, 34.5, W
M1 Gold, 34.5, W
M6, 34.5, W
M6, 34.5, W
Mangas, 34.5, W
Martinique 1ère, 34.5, W
Martinique 1ère Radio, 34.5, W
Max Sport 2, 34.5, W
MCM France, 34.5, W
MCM France, 34.5, W
Media Servis, 34.5, W
Mediaset Italia, 34.5, W
Meridiano TV, 34.5, W
Metropole, 34.5, W
MGG TV, 34.5, W
Minber TV, 34.5, W
Mo'aa TV, 34.5, W
MSNBC International, 34.5, W
MTN Special Events, 34.5, W
MTV 80s, 34.5, W
MTV France, 34.5, W
MTV Hits France, 34.5, W
National Geographic France, 34.5, W
National Geographic UK, 34.5, W
National Geographic Wild France, 34.5, W
Nickelodeon France, 34.5, W
Nickelodeon Junior France, 34.5, W
Nolly Africa, 34.5, W
Nollywood TV, 34.5, W
Nostalgie, 34.5, W
Nostalgie, 34.5, W
Novelas TV, 34.5, W
NRJ 12, 34.5, W
NRJ 12, 34.5, W
NRJ Antilles, 34.5, W
NRJ France, 34.5, W
NRJ France, 34.5, W
NTA News 24, 34.5, W
NTA Parliament, 34.5, W
NTA Sports 24, 34.5, W
OBN, 34.5, W
OBN Gaammee, 34.5, W
OCS Géants, 34.5, W
OCS Max, 34.5, W
OCS Max, 34.5, W
OCS Pulp, 34.5, W
OCS Pulp, 34.5, W
Oromar TV, 34.5, W
Oromia Broadcasting Service, 34.5, W
Oromia Clergy Network, 34.5, W
ORTM 1, 34.5, W
ORTM 2, 34.5, W
ORTM Chaîne 2, 34.5, W
ORTM Radio Mali, 34.5, W
OTV Valentino, 34.5, W
Otvoreni Radio, 34.5, W
Our Sports, 34.5, W
Outre-mer 1ère, 34.5, W
Paramount Channel France, 34.5, W
Paris Première, 34.5, W
Penthouse Black, 34.5, W
Pink TV, 34.5, W
Piwi +, 34.5, W
Planète +, 34.5, W
Planète + Aventure, 34.5, W
Planète + Crime, 34.5, W
Plim Plim, 34.5, W
Prime Favorites, 34.5, W
Prime Journey, 34.5, W
Prime One, 34.5, W
Private TV, 34.5, W
Radio Classique, 34.5, W
Radio Crne Gore, 34.5, W
Radio Ethiopia National Radio, 34.5, W
Radio France Internationale, 34.5, W
Radio Marija Hrvatska, 34.5, W
Radio Miraflores, 34.5, W
Radio Notre Dame, 34.5, W
Radio Nova, 34.5, W
Radio Nova, 34.5, W
Radio Transat, 34.5, W
Radio Valentino, 34.5, W
Rave TV, 34.5, W
RCI Guadeloupe, 34.5, W
RCI Martinique, 34.5, W
Red AD Venir, 34.5, W
RFM, 34.5, W
Rire & Chansons, 34.5, W
RMC, 34.5, W
RMC, 34.5, W
RMC Sport 1, 34.5, W
RMC Sport 2, 34.5, W
RNE Radio 3, 34.5, W
RNE Radio 5 Tenerife, 34.5, W
RNE Radio Clásica, 34.5, W
RNE Radio Nacional Tenerife, 34.5, W
RNV Informativa, 34.5, W
RNV Musical, 34.5, W
Rovinj FM, 34.5, W
RTL 9, 34.5, W
RTL Crime, 34.5, W
RTL Deutschland, 34.5, W
RTL Passion, 34.5, W
RTV, 34.5, W
Salsa Caribe 102.3 FM, 34.5, W
Seasons, 34.5, W
Segou TV, 34.5, W
Seo TV Novelas, 34.5, W
ShowVen Radio, 34.5, W
ShowVen TV, 34.5, W
Sidaama Media Network, 34.5, W
Sky News Australia, 34.5, W
Sky News International, 34.5, W
Sky Sports News UK, 34.5, W
SLBC TV, 34.5, W
Sony Channel Centro, 34.5, W
Sport 24, 34.5, W
Sport 24 Extra, 34.5, W
Star Channel Hrvatska, 34.5, W
Star Movies Hrvatska, 34.5, W
Studiocanal TV, 34.5, W
STVS 8.1, 34.5, W
Su Mundo TV, 34.5, W
Syfy France, 34.5, W
Tattase TV, 34.5, W
Télé 20, 34.5, W
Tele Antillas, 34.5, W
Tele Pacific, 34.5, W
Tele Soleil, 34.5, W
Telemicro Internacional, 34.5, W
Telemundo, 34.5, W
Telesistema, 34.5, W
Telesur, 34.5, W
TéléToon +, 34.5, W
Televen, 34.5, W
Téva, 34.5, W
Téva, 34.5, W
TF 1, 34.5, W
TF 1, 34.5, W
TF 1 Séries Films, 34.5, W
TFC Asia-Pacific, 34.5, W
TFX, 34.5, W
TFX, 34.5, W
The Weather Channel, 34.5, W
Tiuna FM, 34.5, W
Tivi5Monde, 34.5, W
TLC France, 34.5, W
TLT, 34.5, W
TM1 TV, 34.5, W
TMC, 34.5, W
TNH, 34.5, W
Toute l'Histoire, 34.5, W
Trace Ayiti, 34.5, W
Trace Caribbean, 34.5, W
Trace FM Guadeloupe, 34.5, W
Trace Gospel, 34.5, W
Trace Latina, 34.5, W
Trace Urban, 34.5, W
Trace Urban, 34.5, W
Travel Channel East, 34.5, W
TV 9 Ethio, 34.5, W
TV Breizh, 34.5, W
TV Breizh, 34.5, W
TV Caraïbes, 34.5, W
TV Culturas, 34.5, W
TV de Galicia, 34.5, W
TV FANB, 34.5, W
TV Perú, 34.5, W
TV Pública, 34.5, W
TV5Monde Amérique Latine, 34.5, W
TVC, 34.5, W
TVC News, 34.5, W
TVCG MNE, 34.5, W
TVE Internacional Asia, 34.5, W
TVes, 34.5, W
Unitel La Paz, 34.5, W
Ushuaïa TV, 34.5, W
Venevisión, 34.5, W
Venezolana de TV, 34.5, W
Vepaco FM, 34.5, W
Vepaco TV, 34.5, W
ViàATV, 34.5, W
ViVe, 34.5, W
Vivid Touch, 34.5, W
Vixen, 34.5, W
Voir + Caraïbes, 34.5, W
W9, 34.5, W
W9, 34.5, W
Walta TV, 34.5, W
Walta TV, 34.5, W
Wap TV, 34.5, W
Wazobia TV, 34.5, W
XXL, 34.5, W
Z1 TV, 34.5, W
Zahra TV, 34.5, W
Zoom, 34.5, W
Zouk TV, 34.5, W
3K TV, 68.5, E
96.5 Rock FM, 68.5, E
Africa Magic Epic, 68.5, E
BBC Brit Africa, 68.5, E
BBC UKTV Africa, 68.5, E
BET Africa, 68.5, E
BTV 1, 68.5, E
Camnet TV, 68.5, E
Cartoon Network Africa, 68.5, E
Cartoonito Africa, 68.5, E
CBS Justice, 68.5, E
CBS Reality Africa, 68.5, E
Channel O, 68.5, E
Comedy Central Africa, 68.5, E
Curiosity Channel, 68.5, E
Diamond TV, 68.5, E
Discovery Family Africa, 68.5, E
Disney Channel South Africa, 68.5, E
Duma FM, 68.5, E
E Extra, 68.5, E
E Movies, 68.5, E
E Movies Extra, 68.5, E
E! Africa, 68.5, E
ESPN 2 Africa, 68.5, E
ESPN Africa, 68.5, E
Food Network EMEA, 68.5, E
Gabz FM, 68.5, E
HGTV Africa, 68.5, E
Hot FM, 68.5, E
Investigation Discovery Africa, 68.5, E
INX Prime, 68.5, E
KBN TV, 68.5, E
Kosmos 94.1, 68.5, E
KykNet & Kie, 68.5, E
M-Net Movies 4, 68.5, E
Mibawa TV, 68.5, E
Moja 9.9 TV, 68.5, E
Moja Love, 68.5, E
Movie Room, 68.5, E
MTV Africa, 68.5, E
MTV Base Africa, 68.5, E
Mzansi Bioskop, 68.5, E
Mzansi Magic Music, 68.5, E
Mzansi Wethu, 68.5, E
National Geographic South Africa, 68.5, E
National Geographic Wild South Africa, 68.5, E
Network TV, 68.5, E
Nickelodeon Africa, 68.5, E
NRTV, 68.5, E
OneZed, 68.5, E
Oracle Tipping, 68.5, E
Parliament TV, 68.5, E
Phoenix FM, 68.5, E
Play Room, 68.5, E
Power 91.3 FM, 68.5, E
Power TV, 68.5, E
Power TV, 68.5, E
Prime TV, 68.5, E
Q TV, 68.5, E
Qwest TV, 68.5, E
RadioTAB Queensland, 68.5, E
RadioTAB Tasmania, 68.5, E
RadioTAB WA, 68.5, E
SABC 1, 68.5, E
SABC 2, 68.5, E
SABC 3, 68.5, E
SABC News, 68.5, E
Sky News International, 68.5, E
Sky Racing 1, 68.5, E
Sky Racing 2, 68.5, E
Sky Sports 1, 68.5, E
Sky Sports 2, 68.5, E
Sky Sports 3, 68.5, E
Sky Sports Radio, 68.5, E
Sky Sports Text 1, 68.5, E
Sky Sports Text 2, 68.5, E
StarLife, 68.5, E
Sun FM, 68.5, E
SuperSport Cricket, 68.5, E
SuperSport Football Africa, 68.5, E
SuperSport Football Plus Africa, 68.5, E
SuperSport Grandstand Africa, 68.5, E
SuperSport Máximo 1, 68.5, E
SuperSport Motorsport, 68.5, E
SuperSport Premier League, 68.5, E
SuperSport Schools, 68.5, E
SuperSport Tennis, 68.5, E
SuperSport Variety 1 Africa, 68.5, E
SuperSport Variety 3, 68.5, E
SuperSport Variety 3 Africa, 68.5, E
SuperSport Variety 4, 68.5, E
SuperSport Variety 4 Africa, 68.5, E
SuperSport WWE, 68.5, E
Switch'd On 109, 68.5, E
Switch'd On 110, 68.5, E
TAB Trackside 1, 68.5, E
TAB Trackside 2, 68.5, E
The Home Channel, 68.5, E
Times Radio, 68.5, E
Times TV, 68.5, E
TLC Africa, 68.5, E
TNT Africa, 68.5, E
Trace Urban South Africa, 68.5, E
TVM Internacional, 68.5, E
Urban Cafe Radio, 68.5, E
Yadah TV, 68.5, E
Yarona FM, 68.5, E
YTV, 68.5, E
ZNBC Radio 1, 68.5, E
ZNBC Radio 4, 68.5, E
Zodiak Radio, 68.5, E
Zodiak TV, 68.5, E
ZTN Prime, 68.5, E
AFN Music Service 1, 18.0, W
AFN Music Service 2, 18.0, W
AFN News, 18.0, W
AFN Prime Atlantic, 18.0, W
AFN Sports, 18.0, W
AFN Sports 2, 18.0, W
AFN The Eagle Atlantic, 18.0, W
AFN The Voice, 18.0, W
BBC Gahuza, 18.0, W
BBC Hausa Rediyo, 18.0, W
BBC World Service Afrique, 18.0, W
BBC World Service Arabic, 18.0, W
BBC World Service Dari, 18.0, W
BBC World Service English East Africa, 18.0, W
BBC World Service English Europe, 18.0, W
BBC World Service English Middle East, 18.0, W
BBC World Service English News, 18.0, W
BBC World Service English West Africa, 18.0, W
BBC World Service Pashto, 18.0, W
BBC World Service Persian, 18.0, W
BBC World Service Somali, 18.0, W
BBC World Service Swahili, 18.0, W
BBS TV, 18.0, W
Bukedde 1, 18.0, W
Bukedde 2, 18.0, W
Channel 44, 18.0, W
Cherifla TV, 18.0, W
CNN Brasil, 18.0, W
Dash TV News, 18.0, W
Dash TV Sports & Entertainment, 18.0, W
Emmanuel TV, 18.0, W
France 24 English, 18.0, W
France 24 Español, 18.0, W
France 24 Français, 18.0, W
GBC News, 18.0, W
GH One TV, 18.0, W
Gloom Channel, 18.0, W
Igreja Internacional da Graça de Deus, 18.0, W
Joy FM, 18.0, W
Kessben TV, 18.0, W
Media Mais TV, 18.0, W
Mega TV, 18.0, W
Metro TV, 18.0, W
NBS TV, 18.0, W
Nossa Rádio, 18.0, W
